_id,hilo,topico,total_tweets,total_retweets,total_favoritos,promedio_rt,promedio_fv,total_hashtags,emocion_hilo_1,tupla_emocion_hilo,user_total_followers,user_puntaje_sigmo,user_verificado,log_prt,log_pfv,log_total_retweets,log_total_favoritos,rnd_user_puntaje_sigmo,log_user_total_followers
ObjectId("5d34a6786b361d34247c0dec"),257,4,17,314,1844,18,108,0,Sadness,Sadness+Joy,65240,1.08882,true,1.2787536009528289,2.037426497940624,2.4983105537896004,3.265996370495079,1.1,4.81452060919156
ObjectId("5d34a6786b361d34247c0ded"),380,10,34,22854,114398,672,3365,1,Anger,Anger+Joy,24991,0.96816,true,2.828015064223977,3.527114111639805,4.3589812256253495,5.058422228159977,1,4.397801012197206
ObjectId("5d34a6786b361d34247c0dee"),229,6,15,1,9,0,1,0,Sadness,Sadness+Joy,1503,0.8468,false,0,0.3010299956639812,0.3010299956639812,1,0.8,3.1772478362556233
ObjectId("5d34a6786b361d34247c0def"),256,13,17,210,486,12,29,5,Joy,Joy+Fear,35489,1.33976,false,1.1139433523068367,1.4771212547196624,2.3242824552976926,2.6875289612146345,1.3,4.5501059993475925
ObjectId("5d34a6786b361d34247c0df0"),53,8,6,324,1116,54,186,0,Surprise,Surprise+Joy,5754,0.86429,false,1.7403626894942439,2.271841606536499,2.5118833609788744,3.048053173115609,0.9,3.760045327965811
ObjectId("5d34a6786b361d34247c0df1"),119,2,9,152,445,17,49,0,Joy,Joy+Fear,11609,0.91502,true,1.255272505103306,1.6989700043360187,2.184691430817599,2.649334858712142,0.9,4.064832219738574
ObjectId("5d34a6786b361d34247c0df2"),165,0,12,292,1157,24,96,0,Joy,Joy+Fear,5879,0.92843,false,1.3979400086720377,1.9867717342662448,2.4668676203541096,3.0637085593914173,0.9,3.7693773260761385
ObjectId("5d34a6786b361d34247c0df3"),149,13,11,275,407,25,37,0,Joy,Joy+Fear,5884,0.79179,false,1.414973347970818,1.5797835966168101,2.4409090820652177,2.61066016308988,0.8,3.7697464671794534
ObjectId("5d34a6786b361d34247c0df4"),129,0,10,140,1050,14,105,0,Joy,Joy+Fear,23229,1.25513,false,1.1760912590556813,2.0253058652647704,2.1492191126553797,3.021602716028242,1.3,4.366049209800235
ObjectId("5d34a6786b361d34247c0df5"),138,7,10,205,355,20,36,0,Fear,Fear+Joy,6777,0.8109,false,1.3222192947339193,1.568201724066995,2.3138672203691533,2.5514499979728753,0.8,3.8311015645013593
ObjectId("5d34a6786b361d34247c0df6"),359,11,28,8914,14046,318,502,4,Fear,Fear+Joy,62106,0.96103,true,2.503790683057181,2.7015679850559273,3.9501213475113732,4.147583582421641,1,4.793140551707115
ObjectId("5d34a6786b361d34247c0df7"),339,0,25,70,134,3,5,0,Fear,Fear+Joy,26235,0.91535,false,0.6020599913279624,0.7781512503836436,1.8512583487190752,2.130333768495006,0.9,4.418897622229998
ObjectId("5d34a6786b361d34247c0df8"),364,4,29,3227,4877,111,168,3,Joy,Joy+Fear,21667,0.93687,false,2.0492180226701815,2.2278867046136734,3.5089335260500327,3.688241795977712,0.9,4.335818826915165
ObjectId("5d34a6786b361d34247c0df9"),7,6,4,13544,39484,3386,9871,2,Joy,Joy+Fear,5839979,1.83187,true,3.5298151966446305,3.9944051466891666,4.131779009369187,4.596432142349082,1.8,6.766411359799983
ObjectId("5d34a6786b361d34247c0dfa"),291,13,20,2939,15930,147,796,0,Joy,Joy+Fear,347212,1.22457,true,2.1702617153949575,2.9014583213961123,3.4683473304121573,4.202243037624806,1.2,5.540595977226144
ObjectId("5d34a6786b361d34247c0dfb"),378,8,33,105,282,3,9,0,Fear,Fear+Sadness,6752,1.00382,false,0.6020599913279624,1,2.0253058652647704,2.45178643552429,1,3.8294967497201826
ObjectId("5d34a6786b361d34247c0dfc"),9,13,4,226,231,56,58,0,Surprise,Surprise+Fear,126821,0.90971,false,1.7558748556724915,1.7708520116421442,2.3560258571931225,2.3654879848909,0.9,5.103194597787348
ObjectId("5d34a6786b361d34247c0dfd"),344,4,26,10120,18802,389,723,0,Fear,Fear+Sadness,87197,1.0369,false,2.591064607026499,2.859738566197147,4.005223424858136,4.27422714604577,1,4.940506523935722
ObjectId("5d34a6786b361d34247c0dfe"),128,2,10,3793,9614,379,961,2,Joy,Joy+Surprise,15207,0.81058,false,2.57978359661681,2.983175072037813,3.5790973265526436,3.9829492885744986,0.8,4.1820721038573865
ObjectId("5d34a6786b361d34247c0dff"),60,2,7,14455,66191,2065,9456,6,Joy,Joy+Fear,182601,1.01723,true,3.315130317183602,3.9757533890362873,4.160048139552876,4.820805503551437,1,5.261505529957355
ObjectId("5d34a6786b361d34247c0e00"),205,9,14,823,2173,59,155,0,Joy,Joy+Surprise,1397,0.75422,false,1.7781512503836436,2.1931245983544616,2.9159272116971158,3.3372595397502756,0.8,3.1455071714096627
ObjectId("5d34a6786b361d34247c0e01"),250,12,16,7639,9685,477,605,0,Joy,Joy+Anger,13471,0.93803,false,2.6794278966121188,2.782472624166286,3.8830933585756897,3.9861444647105206,0.9,4.129432074155575
ObjectId("5d34a6786b361d34247c0e02"),124,2,10,2741,3671,274,367,0,Joy,Joy+Fear,5061,0.88221,false,2.439332693830263,2.5658478186735176,3.438067450453494,3.564902672529205,0.9,3.7043221408222355
ObjectId("5d34a6786b361d34247c0e03"),281,2,19,6629,11632,349,612,1,Joy,Joy+Fear,155903,1.17963,true,2.5440680443502757,2.787460474518415,3.821513528404773,4.065691728093271,1.2,5.192857257944725
ObjectId("5d34a6786b361d34247c0e04"),71,12,7,1082,2337,155,334,0,Fear,Fear+Joy,1013079,3.00282,true,2.1931245983544616,2.525044807036845,3.0346284566253203,3.3688445068258215,3,6.005643741694651
ObjectId("5d34a6786b361d34247c0e05"),349,2,26,234628,1710703,9024,65796,0,Surprise,Surprise+Fear,43815,1.23262,false,3.9554472105776957,4.818206092502289,5.370381689627782,6.233174870857588,1.2,4.641632727920729
ObjectId("5d34a6786b361d34247c0e06"),377,9,33,5383,19725,163,598,0,Joy,Joy+Surprise,72425,1.13011,false,2.214843848047698,2.7774268223893115,3.7311050512159203,4.295039028787595,1.1,4.859894500306365
ObjectId("5d34a6786b361d34247c0e07"),382,0,36,1661,6868,46,191,0,Joy,Joy+Fear,29176,1.03037,false,1.6720978579357175,2.2833012287035497,3.220631019448092,3.836893516376434,1,4.4650406353838505
ObjectId("5d34a6786b361d34247c0e08"),46,4,6,108,179,18,30,0,Joy,Joy+Fear,67219,1.14608,true,1.2787536009528289,1.4913616938342726,2.037426497940624,2.255272505103306,1.1,4.827498508133458
ObjectId("5d34a6786b361d34247c0e09"),82,0,8,626,2748,78,344,0,Fear,Fear+Surprise,3019,0.74244,false,1.8976270912904414,2.537819095073274,2.7972675408307164,3.4391747398434687,0.7,3.4800069429571505
ObjectId("5d34a6786b361d34247c0e0a"),151,4,11,795,1793,72,163,0,Sadness,Sadness+Anger,51265,1.04661,false,1.863322860120456,2.214843848047698,2.900913067737669,3.2538224387080734,1,4.709829433186508
ObjectId("5d34a6786b361d34247c0e0b"),329,8,24,49534,81852,2064,3410,0,Joy,Joy+Fear,86289,1.05078,true,3.31492005599242,3.5328817194073974,4.694912167328569,4.913034601396944,1.1,4.935960468989166
ObjectId("5d34a6786b361d34247c0e0c"),115,0,9,175,1491,19,166,1,Fear,Fear+Joy,23229,1.25513,false,1.3010299956639813,2.2227164711475833,2.24551266781415,3.17376882313665,1.3,4.366049209800235
ObjectId("5d34a6786b361d34247c0e0d"),104,2,9,562,356,62,40,8,Joy,Joy+Sadness,8452,0.79545,false,1.7993405494535817,1.6127838567197355,2.7505083948513462,2.552668216112193,0.8,3.927010868975651
ObjectId("5d34a6786b361d34247c0e0e"),320,5,23,8747,17673,380,768,0,Fear,Fear+Joy,125031,1.27649,false,2.5809249756756194,2.885926339801431,3.9419087743655994,4.247334850657456,1.3,5.09702117816689
