_id,hilo,posicion_hilo,id,emocion,puntaje_sigmoideo,total_rt,total_fav,total_hashtags,aporte_rt,aporte_fav,progreso_hilo,user_puntaje_sigmo,user_verificado,log_total_rt,log_total_fav,rnd_user_puntaje_sigmo,log_user_total_followers
ObjectId("5d34a67b6b361d34247c2078"),176,1,1099020822444945408,Joy,0.95857,40,324,0,0.04,0.067,10,0.95857,false,1.6127838567197355,2.5118833609788744,1,4.190499779633488
ObjectId("5d34a67b6b361d34247c2079"),176,0,1099020678865608704,Joy,0.95857,726,2282,0,0.733,0.471,1,0.95857,false,2.8615344108590377,3.3585059114902354,1,4.190499779633488
ObjectId("5d34a67b6b361d34247c207a"),186,12,1139176974662885376,Sadness,1.50679,3496,11024,0,0.158,0.139,100,1.50679,true,3.5436956323092446,4.0423785981398765,1.5,5.878659070603937
ObjectId("5d34a67b6b361d34247c207b"),186,11,1139176734488535040,Fear,1.50679,1882,6298,0,0.085,0.079,92,1.50679,true,3.274850320016665,3.7992716083498728,1.5,5.878659070603937
ObjectId("5d34a67b6b361d34247c207c"),186,10,1139175836949524481,Fear,1.50679,741,3577,0,0.033,0.045,84,1.50679,true,2.870403905279027,3.553640336231354,1.5,5.878659070603937
ObjectId("5d34a67b6b361d34247c207d"),186,9,1139174261317197827,Joy,1.50679,1003,4492,0,0.045,0.057,75,1.50679,true,3.0017337128090005,3.6525364185930256,1.5,5.878659070603937
ObjectId("5d34a67b6b361d34247c207e"),186,8,1139173648659492865,Fear,1.50679,1157,5157,0,0.052,0.065,67,1.50679,true,3.0637085593914173,3.712481337801919,1.5,5.878659070603937
ObjectId("5d34a67b6b361d34247c207f"),186,7,1139172702118301696,Surprise,1.50679,815,4084,0,0.037,0.052,59,1.50679,true,2.9116901587538613,3.6111920608684343,1.5,5.878659070603937
ObjectId("5d34a67b6b361d34247c2080"),186,6,1139171843288444928,Joy,1.50679,1300,5448,0,0.059,0.069,50,1.50679,true,3.1142772965615864,3.736316807904109,1.5,5.878659070603937
ObjectId("5d34a67b6b361d34247c2081"),186,5,1139171238591385600,Joy,1.50679,1160,5406,0,0.052,0.068,42,1.50679,true,3.064832219738574,3.7329563695756245,1.5,5.878659070603937
ObjectId("5d34a67b6b361d34247c2082"),186,4,1139170953584234498,Joy,1.50679,1061,4999,0,0.048,0.063,34,1.50679,true,3.0261245167454502,3.6989700043360187,1.5,5.878659070603937
ObjectId("5d34a67b6b361d34247c2083"),186,3,1139170481507000321,Sadness,1.50679,1095,5230,0,0.049,0.066,26,1.50679,true,3.0398105541483504,3.718584720027436,1.5,5.878659070603937
ObjectId("5d34a67b6b361d34247c2084"),186,2,1139170296009711616,Joy,1.50679,971,4880,0,0.044,0.062,18,1.50679,true,2.9876662649262746,3.6885088076565213,1.5,5.878659070603937
ObjectId("5d34a67b6b361d34247c2085"),186,1,1139169924801110017,Joy,1.50679,1275,5870,0,0.058,0.074,9,1.50679,true,3.1058506743851435,3.7687120803776635,1.5,5.878659070603937
ObjectId("5d34a67b6b361d34247c2086"),186,0,1139169758236950528,Fear,1.50679,6201,12811,0,0.28,0.162,1,1.50679,true,3.7925317619013077,4.107616929991784,1.5,5.878659070603937
ObjectId("5d34a67b6b361d34247c2087"),193,12,1109528392678797312,Joy,0.87773,84,780,0,0.051,0.088,100,0.87773,false,1.9294189257142926,2.8926510338773004,0.9,3.09968064110925
ObjectId("5d34a67b6b361d34247c2088"),193,11,1109528302815830016,Joy,0.87773,98,642,0,0.06,0.072,92,0.87773,false,1.99563519459755,2.808210972924222,0.9,3.09968064110925
ObjectId("5d34a67b6b361d34247c2089"),193,10,1109528145005142018,Joy,0.87773,64,540,0,0.039,0.061,84,0.87773,false,1.8129133566428555,2.7331972651065692,0.9,3.09968064110925
ObjectId("5d34a67b6b361d34247c208a"),193,9,1109528064873005056,Joy,0.87773,117,702,0,0.072,0.079,75,0.87773,false,2.0718820073061255,2.846955325019824,0.9,3.09968064110925
ObjectId("5d34a67b6b361d34247c208b"),193,8,1109527974699634688,Joy,0.87773,143,825,0,0.088,0.093,67,0.87773,false,2.1583624920952498,2.9169800473203824,0.9,3.09968064110925
ObjectId("5d34a67b6b361d34247c208c"),193,7,1109527890608050176,Disgust,0.87773,64,536,0,0.039,0.06,59,0.87773,false,1.8129133566428555,2.7299742856995555,0.9,3.09968064110925
ObjectId("5d34a67b6b361d34247c208d"),193,6,1109527791790247936,Joy,0.87773,65,463,0,0.04,0.052,50,0.87773,false,1.8195439355418688,2.6665179805548807,0.9,3.09968064110925
ObjectId("5d34a67b6b361d34247c208e"),193,5,1109527584381915136,Fear,0.87773,51,485,0,0.031,0.055,42,0.87773,false,1.7160033436347992,2.6866362692622934,0.9,3.09968064110925
ObjectId("5d34a67b6b361d34247c208f"),193,4,1109527352604651520,Sadness,0.87773,59,471,0,0.036,0.053,34,0.87773,false,1.7781512503836436,2.673941998634088,0.9,3.09968064110925
ObjectId("5d34a67b6b361d34247c2090"),193,3,1109527123193036800,Joy,0.87773,62,512,0,0.038,0.058,26,0.87773,false,1.7993405494535817,2.7101173651118162,0.9,3.09968064110925
ObjectId("5d34a67b6b361d34247c2091"),193,2,1109526718371393536,Joy,0.87773,63,531,0,0.039,0.06,18,0.87773,false,1.806179973983887,2.7259116322950483,0.9,3.09968064110925
ObjectId("5d34a67b6b361d34247c2092"),193,1,1109526580680757248,Surprise,0.87773,66,541,0,0.04,0.061,9,0.87773,false,1.8260748027008264,2.733999286538387,0.9,3.09968064110925
ObjectId("5d34a67b6b361d34247c2093"),193,0,1109526326006800384,Fear,0.87773,696,1834,0,0.426,0.207,1,0.87773,false,2.8432327780980096,3.263636068588108,0.9,3.09968064110925
ObjectId("5d34a67b6b361d34247c2094"),197,12,1129831629910872064,Joy,1.16086,17476,78423,0,0.073,0.082,100,1.16086,true,4.2424668862353405,4.894448989629894,1.2,5.526555078463001
ObjectId("5d34a67b6b361d34247c2095"),197,11,1129831628891672577,Joy,1.16086,12314,57921,0,0.051,0.061,92,1.16086,true,4.090434416175122,4.7628435492866,1.2,5.526555078463001
ObjectId("5d34a67b6b361d34247c2096"),197,10,1129831627872493574,Joy,1.16086,9225,48279,0,0.038,0.051,84,1.16086,true,3.965013450272248,4.683767261425311,1.2,5.526555078463001
ObjectId("5d34a67b6b361d34247c2097"),197,9,1129831626844921862,Joy,1.16086,13544,59822,0,0.056,0.063,75,1.16086,true,4.131779009369187,4.776868188213466,1.2,5.526555078463001
ObjectId("5d34a67b6b361d34247c2098"),197,8,1129831625691414528,Fear,1.16086,11393,55643,0,0.047,0.058,67,1.16086,true,4.056676215120661,4.745418341943429,1.2,5.526555078463001
ObjectId("5d34a67b6b361d34247c2099"),197,7,1129831624722526209,Joy,1.16086,13134,58743,0,0.055,0.062,59,1.16086,true,4.118430077122089,4.768963515199759,1.2,5.526555078463001
ObjectId("5d34a67b6b361d34247c209a"),197,6,1129831623938183168,Joy,1.16086,12211,56464,0,0.051,0.059,50,1.16086,true,4.086786795626624,4.7517793324765805,1.2,5.526555078463001
ObjectId("5d34a67b6b361d34247c209b"),197,5,1129831622868635649,Joy,1.16086,16230,66896,0,0.067,0.07,42,1.16086,true,4.21034527775002,4.825406642242275,1.2,5.526555078463001
ObjectId("5d34a67b6b361d34247c209c"),197,4,1129831621891436544,Disgust,1.16086,11850,55461,0,0.049,0.058,34,1.16086,true,4.073754998123192,4.743995526498652,1.2,5.526555078463001
ObjectId("5d34a67b6b361d34247c209d"),197,3,1129831620838662145,Joy,1.16086,11142,54779,0,0.046,0.057,26,1.16086,true,4.047002130518505,4.738622027917943,1.2,5.526555078463001
ObjectId("5d34a67b6b361d34247c209e"),197,2,1129831619869728771,Joy,1.16086,14245,61828,0,0.059,0.065,18,1.16086,true,4.1536929400085505,4.7911922224329855,1.2,5.526555078463001
ObjectId("5d34a67b6b361d34247c209f"),197,1,1129831618712100864,Joy,1.16086,11213,58240,0,0.047,0.061,9,1.16086,true,4.049760551762476,4.76522882322039,1.2,5.526555078463001
ObjectId("5d34a67b6b361d34247c20a0"),197,0,1129831615952236546,Fear,1.16086,86809,240315,0,0.361,0.252,1,1.16086,true,4.938569756221061,5.380782686660688,1.2,5.526555078463001
ObjectId("5d34a67b6b361d34247c20a1"),198,12,1143623034382835712,Joy,0,0,0,0,0,0,100,0,false,0,0,0,0
ObjectId("5d34a67b6b361d34247c20a2"),198,11,1143623032575057921,Joy,0,0,0,0,0,0,92,0,false,0,0,0,0
ObjectId("5d34a67b6b361d34247c20a3"),198,10,1143623031073337345,Fear,0,0,0,0,0,0,84,0,false,0,0,0,0
ObjectId("5d34a67b6b361d34247c20a4"),198,9,1143623029588668416,Fear,0,0,0,0,0,0,75,0,false,0,0,0,0
ObjectId("5d34a67b6b361d34247c20a5"),198,8,1143623028233953280,Fear,0,0,0,0,0,0,67,0,false,0,0,0,0
ObjectId("5d34a67b6b361d34247c20a6"),198,7,1143623026086469639,Fear,0,0,0,0,0,0,59,0,false,0,0,0,0
ObjectId("5d34a67b6b361d34247c20a7"),198,6,1143623024815591424,Joy,0,0,0,0,0,0,50,0,false,0,0,0,0
ObjectId("5d34a67b6b361d34247c20a8"),198,5,1143623023595008000,Fear,0,0,0,0,0,0,42,0,false,0,0,0,0
ObjectId("5d34a67b6b361d34247c20a9"),198,4,1143623021338550275,Disgust,0,0,0,0,0,0,34,0,false,0,0,0,0
ObjectId("5d34a67b6b361d34247c20aa"),198,3,1143623019673411591,Fear,0,0,0,0,0,0,26,0,false,0,0,0,0
ObjectId("5d34a67b6b361d34247c20ab"),198,2,1143623017949515776,Joy,0,0,0,0,0,0,18,0,false,0,0,0,0
ObjectId("5d34a67b6b361d34247c20ac"),198,1,1143623016699576326,Joy,0,0,0,0,0,0,9,0,false,0,0,0,0
ObjectId("5d34a67b6b361d34247c20ad"),198,0,1143623015118385152,Fear,0,0,0,0,0,0,1,0,false,0,0,0,0
ObjectId("5d34a67b6b361d34247c20ae"),200,13,1001311018977546240,Joy,0.96577,1,5,0,0.028,0.05,100,0.96577,true,0.3010299956639812,0.7781512503836436,1,4.660448051321295
ObjectId("5d34a67b6b361d34247c20af"),200,12,1001310125490163714,Joy,0.96577,1,4,0,0.028,0.04,92,0.96577,true,0.3010299956639812,0.6989700043360189,1,4.660448051321295
ObjectId("5d34a67b6b361d34247c20b0"),200,11,1001309877510209536,Joy,0.96577,1,4,0,0.028,0.04,85,0.96577,true,0.3010299956639812,0.6989700043360189,1,4.660448051321295
ObjectId("5d34a67b6b361d34247c20b1"),200,10,1001309039144382465,Fear,0.96577,1,5,0,0.028,0.05,77,0.96577,true,0.3010299956639812,0.7781512503836436,1,4.660448051321295
ObjectId("5d34a67b6b361d34247c20b2"),200,9,1001306691974115328,Joy,0.96577,2,5,0,0.056,0.05,70,0.96577,true,0.47712125471966244,0.7781512503836436,1,4.660448051321295
ObjectId("5d34a67b6b361d34247c20b3"),200,8,1001305079767621632,Joy,0.96577,1,5,0,0.028,0.05,62,0.96577,true,0.3010299956639812,0.7781512503836436,1,4.660448051321295
ObjectId("5d34a67b6b361d34247c20b4"),200,7,1001304159654735872,Fear,0.96577,1,5,0,0.028,0.05,54,0.96577,true,0.3010299956639812,0.7781512503836436,1,4.660448051321295
ObjectId("5d34a67b6b361d34247c20b5"),200,6,1001303322484203520,Disgust,0.96577,1,5,0,0.028,0.05,47,0.96577,true,0.3010299956639812,0.7781512503836436,1,4.660448051321295
ObjectId("5d34a67b6b361d34247c20b6"),200,5,1001302503575687172,Joy,0.96577,3,7,0,0.083,0.069,39,0.96577,true,0.6020599913279624,0.9030899869919435,1,4.660448051321295
ObjectId("5d34a67b6b361d34247c20b7"),200,4,1001302069842726912,Fear,0.96577,3,6,0,0.083,0.059,31,0.96577,true,0.6020599913279624,0.8450980400142568,1,4.660448051321295
ObjectId("5d34a67b6b361d34247c20b8"),200,3,1001301478613704704,Joy,0.96577,1,4,0,0.028,0.04,24,0.96577,true,0.3010299956639812,0.6989700043360189,1,4.660448051321295
ObjectId("5d34a67b6b361d34247c20b9"),200,2,1001301032830423040,Surprise,0.96577,1,3,0,0.028,0.03,16,0.96577,true,0.3010299956639812,0.6020599913279624,1,4.660448051321295
ObjectId("5d34a67b6b361d34247c20ba"),200,1,1001300574422339590,Disgust,0.96577,1,4,0,0.028,0.04,9,0.96577,true,0.3010299956639812,0.6989700043360189,1,4.660448051321295
ObjectId("5d34a67b6b361d34247c20bb"),200,0,1001299847524253696,Joy,0.96577,17,38,0,0.472,0.376,1,0.96577,true,1.255272505103306,1.591064607026499,1,4.660448051321295
ObjectId("5d34a67b6b361d34247c20bc"),201,13,1121870970694897664,Joy,0.91844,9,35,0,0.059,0.076,100,0.91844,false,1,1.5563025007672873,0.9,4.03148925570975
ObjectId("5d34a67b6b361d34247c20bd"),201,12,1121870400160456705,Joy,0.91844,6,32,0,0.039,0.07,92,0.91844,false,0.8450980400142568,1.5185139398778875,0.9,4.03148925570975
ObjectId("5d34a67b6b361d34247c20be"),201,11,1121870020114624513,Fear,0.91844,5,18,0,0.033,0.039,85,0.91844,false,0.7781512503836436,1.2787536009528289,0.9,4.03148925570975
ObjectId("5d34a67b6b361d34247c20bf"),201,10,1121869770511589376,Joy,0.91844,10,32,0,0.066,0.07,77,0.91844,false,1.0413926851582251,1.5185139398778875,0.9,4.03148925570975
ObjectId("5d34a67b6b361d34247c20c0"),201,9,1121869335469928449,Joy,0.91844,7,28,0,0.046,0.061,70,0.91844,false,0.9030899869919435,1.462397997898956,0.9,4.03148925570975
ObjectId("5d34a67b6b361d34247c20c1"),201,8,1121869007529938951,Disgust,0.91844,8,28,0,0.053,0.061,62,0.91844,false,0.9542425094393249,1.462397997898956,0.9,4.03148925570975
ObjectId("5d34a67b6b361d34247c20c2"),201,7,1121868690675445761,Joy,0.91844,7,26,0,0.046,0.057,54,0.91844,false,0.9030899869919435,1.4313637641589874,0.9,4.03148925570975
ObjectId("5d34a67b6b361d34247c20c3"),201,6,1121868688032968705,Fear,0.91844,3,27,0,0.02,0.059,47,0.91844,false,0.6020599913279624,1.4471580313422192,0.9,4.03148925570975
ObjectId("5d34a67b6b361d34247c20c4"),201,5,1121868017200242688,Fear,0.91844,8,28,0,0.053,0.061,39,0.91844,false,0.9542425094393249,1.462397997898956,0.9,4.03148925570975
ObjectId("5d34a67b6b361d34247c20c5"),201,4,1121867602270334976,Fear,0.91844,5,27,0,0.033,0.059,31,0.91844,false,0.7781512503836436,1.4471580313422192,0.9,4.03148925570975
ObjectId("5d34a67b6b361d34247c20c6"),201,3,1121867378248376322,Fear,0.91844,7,34,0,0.046,0.074,24,0.91844,false,0.9030899869919435,1.5440680443502757,0.9,4.03148925570975
ObjectId("5d34a67b6b361d34247c20c7"),201,2,1121867046092984321,Anger,0.91844,5,25,0,0.033,0.054,16,0.91844,false,0.7781512503836436,1.414973347970818,0.9,4.03148925570975
ObjectId("5d34a67b6b361d34247c20c8"),201,1,1121866549600690176,Surprise,0.91844,10,25,0,0.066,0.054,9,0.91844,false,1.0413926851582251,1.414973347970818,0.9,4.03148925570975
ObjectId("5d34a67b6b361d34247c20c9"),201,0,1121866123643891718,Anger,0.91844,61,94,1,0.401,0.204,1,0.91844,false,1.792391689498254,1.9777236052888478,0.9,4.03148925570975
ObjectId("5d34a67b6b361d34247c20ca"),202,13,980899964833366017,Fear,1.13011,86,290,1,0.055,0.063,100,1.13011,false,1.9395192526186185,2.4638929889859074,1.1,4.859894500306365
ObjectId("5d34a67b6b361d34247c20cb"),202,12,980899303223898113,Joy,1.13011,75,253,0,0.048,0.055,92,1.13011,false,1.8808135922807914,2.404833716619938,1.1,4.859894500306365
ObjectId("5d34a67b6b361d34247c20cc"),202,11,980898491416399872,Fear,1.13011,59,218,0,0.038,0.047,85,1.13011,false,1.7781512503836436,2.3404441148401185,1.1,4.859894500306365
ObjectId("5d34a67b6b361d34247c20cd"),202,10,980898201946468354,Joy,1.13011,73,240,0,0.047,0.052,77,1.13011,false,1.8692317197309762,2.3820170425748683,1.1,4.859894500306365
ObjectId("5d34a67b6b361d34247c20ce"),202,9,980897748978454528,Joy,1.13011,75,262,0,0.048,0.057,70,1.13011,false,1.8808135922807914,2.419955748489758,1.1,4.859894500306365
ObjectId("5d34a67b6b361d34247c20cf"),202,8,980897353824702465,Joy,1.13011,71,238,0,0.046,0.052,62,1.13011,false,1.8573324964312685,2.3783979009481375,1.1,4.859894500306365
ObjectId("5d34a67b6b361d34247c20d0"),202,7,980896770267013122,Joy,1.13011,79,271,0,0.051,0.059,54,1.13011,false,1.9030899869919435,2.4345689040341987,1.1,4.859894500306365
ObjectId("5d34a67b6b361d34247c20d1"),202,6,980896308063100928,Surprise,1.13011,73,242,0,0.047,0.052,47,1.13011,false,1.8692317197309762,2.385606273598312,1.1,4.859894500306365
ObjectId("5d34a67b6b361d34247c20d2"),202,5,980895966713741321,Joy,1.13011,77,248,0,0.05,0.054,39,1.13011,false,1.8920946026904804,2.3961993470957363,1.1,4.859894500306365
ObjectId("5d34a67b6b361d34247c20d3"),202,4,980895482938560512,Joy,1.13011,83,409,0,0.054,0.089,31,1.13011,false,1.9242792860618816,2.6127838567197355,1.1,4.859894500306365
ObjectId("5d34a67b6b361d34247c20d4"),202,3,980895167422107648,Joy,1.13011,88,309,0,0.057,0.067,24,1.13011,false,1.9493900066449128,2.4913616938342726,1.1,4.859894500306365
ObjectId("5d34a67b6b361d34247c20d5"),202,2,980894929743466496,Fear,1.13011,77,274,0,0.05,0.059,16,1.13011,false,1.8920946026904804,2.439332693830263,1.1,4.859894500306365
ObjectId("5d34a67b6b361d34247c20d6"),202,1,980894547545911296,Fear,1.13011,115,326,0,0.074,0.071,9,1.13011,false,2.0644579892269186,2.514547752660286,1.1,4.859894500306365
ObjectId("5d34a67b6b361d34247c20d7"),202,0,980892510540259335,Joy,1.13011,518,1038,0,0.334,0.225,1,1.13011,false,2.7151673578484576,3.016615547557177,1.1,4.859894500306365
ObjectId("5d34a67b6b361d34247c20d8"),210,13,1142104902015037441,Joy,1.24674,218,1279,0,0.012,0.038,100,1.24674,true,2.3404441148401185,3.1072099696478683,1.2,5.809824923604292
ObjectId("5d34a67b6b361d34247c20d9"),210,12,1142103295403659265,Joy,1.24674,322,1377,0,0.017,0.04,92,1.24674,true,2.509202522331103,3.139249217571607,1.2,5.809824923604292
ObjectId("5d34a67b6b361d34247c20da"),210,11,1142102574872576000,Fear,1.24674,726,1613,0,0.039,0.047,85,1.24674,true,2.8615344108590377,3.2079035303860515,1.2,5.809824923604292
ObjectId("5d34a67b6b361d34247c20db"),210,10,1142101498576482305,Joy,1.24674,828,1442,0,0.045,0.042,77,1.24674,true,2.9185545305502734,3.159266331093494,1.2,5.809824923604292
ObjectId("5d34a67b6b361d34247c20dc"),210,9,1142100941354807297,Surprise,1.24674,919,1806,0,0.05,0.053,70,1.24674,true,2.963787827345555,3.256958152560932,1.2,5.809824923604292
ObjectId("5d34a67b6b361d34247c20dd"),210,8,1142100616002621441,Joy,1.24674,1301,2162,0,0.07,0.063,62,1.24674,true,3.114610984232173,3.3350565194390915,1.2,5.809824923604292
ObjectId("5d34a67b6b361d34247c20de"),210,7,1142100264847101955,Disgust,1.24674,1353,1998,0,0.073,0.059,54,1.24674,true,3.1316186643491255,3.300812794118117,1.2,5.809824923604292
ObjectId("5d34a67b6b361d34247c20df"),210,6,1142099235862720512,Joy,1.24674,480,1148,0,0.026,0.034,47,1.24674,true,2.682145076373832,3.060320028688285,1.2,5.809824923604292
ObjectId("5d34a67b6b361d34247c20e0"),210,5,1142098798094835713,Surprise,1.24674,1125,1735,0,0.061,0.051,39,1.24674,true,3.0515383905153275,3.239549720840473,1.2,5.809824923604292
ObjectId("5d34a67b6b361d34247c20e1"),210,4,1142098123424186369,Joy,1.24674,205,1011,0,0.011,0.03,31,1.24674,true,2.3138672203691533,3.0051805125037805,1.2,5.809824923604292
ObjectId("5d34a67b6b361d34247c20e2"),210,3,1142097673450917888,Surprise,1.24674,545,1225,0,0.029,0.036,24,1.24674,true,2.7371926427047373,3.0884904701823963,1.2,5.809824923604292
ObjectId("5d34a67b6b361d34247c20e3"),210,2,1142096259165167617,Surprise,1.24674,472,1584,0,0.025,0.046,16,1.24674,true,2.6748611407378116,3.2000292665537704,1.2,5.809824923604292
ObjectId("5d34a67b6b361d34247c20e4"),210,1,1142095762211377154,Surprise,1.24674,523,1439,0,0.028,0.042,9,1.24674,true,2.7193312869837265,3.1583624920952498,1.2,5.809824923604292
ObjectId("5d34a67b6b361d34247c20e5"),210,0,1142095181367451648,Fear,1.24674,9522,14250,0,0.514,0.418,1,1.24674,true,3.9787737843301225,4.153845340080965,1.2,5.809824923604292
ObjectId("5d34a67b6b361d34247c20e6"),214,13,1128988103048421376,Joy,0.93907,619,2881,1,0.095,0.108,100,0.93907,true,2.792391689498254,3.4596939764779706,0.9,4.90759407001401
ObjectId("5d34a67b6b361d34247c20e7"),214,12,1128988101425225729,Disgust,0.93907,454,1994,0,0.069,0.075,92,0.93907,true,2.6580113966571126,3.299942900022767,0.9,4.90759407001401
ObjectId("5d34a67b6b361d34247c20e8"),214,11,1128988099655229441,Joy,0.93907,287,1462,0,0.044,0.055,85,0.93907,true,2.459392487759231,3.1652443261253107,0.9,4.90759407001401
ObjectId("5d34a67b6b361d34247c20e9"),214,10,1128988098069766144,Surprise,0.93907,277,1364,0,0.042,0.051,77,0.93907,true,2.444044795918076,3.1351326513767748,0.9,4.90759407001401
ObjectId("5d34a67b6b361d34247c20ea"),214,9,1128988096442306560,Joy,0.93907,293,1494,0,0.045,0.056,70,0.93907,true,2.4683473304121573,3.1746411926604483,0.9,4.90759407001401
ObjectId("5d34a67b6b361d34247c20eb"),214,8,1128988094689087490,Joy,0.93907,274,1426,0,0.042,0.053,62,0.93907,true,2.439332693830263,3.154423973114647,0.9,4.90759407001401
ObjectId("5d34a67b6b361d34247c20ec"),214,7,1128988093250506757,Sadness,0.93907,267,1423,0,0.041,0.053,54,0.93907,true,2.428134794028789,3.1535099893008374,0.9,4.90759407001401
ObjectId("5d34a67b6b361d34247c20ed"),214,6,1128988091815997440,Joy,0.93907,296,1484,0,0.045,0.055,47,0.93907,true,2.4727564493172123,3.171726453653231,0.9,4.90759407001401
ObjectId("5d34a67b6b361d34247c20ee"),214,5,1128988090276732930,Joy,0.93907,301,1645,0,0.046,0.061,39,0.93907,true,2.4800069429571505,3.216429830876251,0.9,4.90759407001401
ObjectId("5d34a67b6b361d34247c20ef"),214,4,1128988088590569472,Joy,0.93907,301,1622,0,0.046,0.061,31,0.93907,true,2.4800069429571505,3.210318519826232,0.9,4.90759407001401
ObjectId("5d34a67b6b361d34247c20f0"),214,3,1128988086891941889,Fear,0.93907,310,1491,0,0.047,0.056,24,0.93907,true,2.4927603890268375,3.17376882313665,0.9,4.90759407001401
ObjectId("5d34a67b6b361d34247c20f1"),214,2,1128988085226803200,Joy,0.93907,341,1646,0,0.052,0.062,16,0.93907,true,2.534026106056135,3.2166935991697545,0.9,4.90759407001401
ObjectId("5d34a67b6b361d34247c20f2"),214,1,1128988083649679360,Fear,0.93907,417,1870,0,0.064,0.07,9,0.93907,true,2.621176281775035,3.27207378750001,0.9,4.90759407001401
ObjectId("5d34a67b6b361d34247c20f3"),214,0,1128988076506853379,Joy,0.93907,2096,4954,0,0.321,0.185,1,0.93907,true,3.3215984304653436,3.695043658821294,0.9,4.90759407001401
ObjectId("5d34a67b6b361d34247c20f4"),217,13,1143989649968263168,Fear,0.81963,20,146,0,0.045,0.076,100,0.81963,false,1.3222192947339193,2.167317334748176,0.8,3.9623219727295846
ObjectId("5d34a67b6b361d34247c20f5"),217,12,1143989648542224384,Fear,0.81963,14,93,0,0.032,0.048,92,0.81963,false,1.1760912590556813,1.9731278535996986,0.8,3.9623219727295846
ObjectId("5d34a67b6b361d34247c20f6"),217,11,1143987031531384832,Fear,0.81963,26,130,0,0.059,0.068,85,0.81963,false,1.4313637641589874,2.1172712956557644,0.8,3.9623219727295846
ObjectId("5d34a67b6b361d34247c20f7"),217,10,1143986181740216321,Fear,0.81963,35,153,0,0.079,0.08,77,0.81963,false,1.5563025007672873,2.187520720836463,0.8,3.9623219727295846
ObjectId("5d34a67b6b361d34247c20f8"),217,9,1143984646843072512,Fear,0.81963,31,127,0,0.07,0.066,70,0.81963,false,1.505149978319906,2.1072099696478683,0.8,3.9623219727295846
ObjectId("5d34a67b6b361d34247c20f9"),217,8,1143981416679477248,Fear,0.81963,21,96,0,0.047,0.05,62,0.81963,false,1.3424226808222062,1.9867717342662448,0.8,3.9623219727295846
ObjectId("5d34a67b6b361d34247c20fa"),217,7,1143981415932891136,Joy,0.81963,19,99,0,0.043,0.052,54,0.81963,false,1.3010299956639813,2,0.8,3.9623219727295846
ObjectId("5d34a67b6b361d34247c20fb"),217,6,1143981415253475328,Fear,0.81963,20,101,0,0.045,0.053,47,0.81963,false,1.3222192947339193,2.0086001717619175,0.8,3.9623219727295846
ObjectId("5d34a67b6b361d34247c20fc"),217,5,1143981414473297920,Joy,0.81963,15,92,0,0.034,0.048,39,0.81963,false,1.2041199826559248,1.968482948553935,0.8,3.9623219727295846
ObjectId("5d34a67b6b361d34247c20fd"),217,4,1143981413705740289,Joy,0.81963,25,134,0,0.056,0.07,31,0.81963,false,1.414973347970818,2.130333768495006,0.8,3.9623219727295846
ObjectId("5d34a67b6b361d34247c20fe"),217,3,1143981412808192000,Joy,0.81963,17,107,0,0.038,0.056,24,0.81963,false,1.255272505103306,2.03342375548695,0.8,3.9623219727295846
ObjectId("5d34a67b6b361d34247c20ff"),217,2,1143981411734630405,Fear,0.81963,17,108,0,0.038,0.056,16,0.81963,false,1.255272505103306,2.037426497940624,0.8,3.9623219727295846
ObjectId("5d34a67b6b361d34247c2100"),217,1,1143981410853642240,Joy,0.81963,24,141,0,0.054,0.073,9,0.81963,false,1.3979400086720377,2.1522883443830563,0.8,3.9623219727295846
ObjectId("5d34a67b6b361d34247c2101"),217,0,1143981409326915584,Sadness,0.81963,159,391,0,0.358,0.204,1,0.81963,false,2.2041199826559246,2.593286067020457,0.8,3.9623219727295846
ObjectId("5d34a67b6b361d34247c2102"),221,14,1088889113284132865,Anger,1.31484,2287,8340,1,0.092,0.101,100,1.31484,true,3.3594560201209864,3.92121812119495,1.3,5.660866426244061
ObjectId("5d34a67b6b361d34247c2103"),221,13,1088888629173370885,Joy,1.31484,1013,4701,0,0.041,0.057,93,1.31484,true,3.0060379549973173,3.6722826247889206,1.3,5.660866426244061
ObjectId("5d34a67b6b361d34247c2104"),221,12,1088888329221931011,Joy,1.31484,834,4076,0,0.034,0.049,86,1.31484,true,2.921686475483602,3.6103407114521566,1.3,5.660866426244061
ObjectId("5d34a67b6b361d34247c2105"),221,11,1088887955874295809,Fear,1.31484,1518,5748,0,0.061,0.069,79,1.31484,true,3.1815577738627865,3.759592308645975,1.3,5.660866426244061
ObjectId("5d34a67b6b361d34247c2106"),221,10,1088887566097702919,Fear,1.31484,930,3269,0,0.037,0.039,72,1.31484,true,2.9689496809813427,3.514547752660286,1.3,5.660866426244061
ObjectId("5d34a67b6b361d34247c2107"),221,9,1088887174412550145,Joy,1.31484,613,2823,0,0.025,0.034,65,1.31484,true,2.788168371141168,3.450864692379766,1.3,5.660866426244061
ObjectId("5d34a67b6b361d34247c2108"),221,8,1088886766172598273,Joy,1.31484,618,2848,0,0.025,0.034,58,1.31484,true,2.791690649020118,3.454692449239477,1.3,5.660866426244061
ObjectId("5d34a67b6b361d34247c2109"),221,7,1088886206123921408,Surprise,1.31484,741,3457,0,0.03,0.042,50,1.31484,true,2.870403905279027,3.5388249889379035,1.3,5.660866426244061
